Id_Comanda;Giorno;Id_dipendente;Tavolo;OrdineCibo;Ordinebevanda;Id_provider
18534;06/11/2022;3;3;5;35;4
18535;06/11/2022;4;3;30;34;1
18536;06/11/2022;4;3;22;35;1
18537;06/11/2022;3;3;21;38;1
18538;06/11/2022;4;3;6;33;1
18539;06/11/2022;4;3;24;33;2
18540;06/11/2022;4;4;29;38;5
18541;06/11/2022;2;4;4;39;1
18542;06/11/2022;3;4;28;37;1
18543;06/11/2022;2;4;6;35;1
18544;06/11/2022;4;4;3;36;2
18545;06/11/2022;4;4;23;35;2
18546;06/11/2022;4;4;18;34;1
18547;06/11/2022;4;4;17;34;3
18548;06/11/2022;3;4;11;37;4
18549;06/11/2022;4;5;25;35;2
18550;06/11/2022;4;5;1;34;5
18551;06/11/2022;4;5;32;38;3
18552;06/11/2022;3;5;15;36;1
18553;06/11/2022;2;5;30;37;3
18554;06/11/2022;4;6;19;36;1
18555;06/11/2022;4;6;22;37;1
18556;06/11/2022;4;6;17;37;2
18557;06/11/2022;4;6;28;34;1
18558;06/11/2022;3;6;18;36;4
18559;06/11/2022;4;6;8;35;4
18560;06/11/2022;4;6;18;38;1
18561;06/11/2022;4;7;9;36;1
18562;06/11/2022;4;7;9;36;4
18563;06/11/2022;3;7;8;38;5
18564;06/11/2022;4;8;13;39;5
18565;06/11/2022;4;8;15;33;1
18566;06/11/2022;3;8;16;37;5
18567;06/11/2022;2;8;12;36;3
18568;06/11/2022;4;8;22;34;1
18569;06/11/2022;4;8;7;36;1
18570;06/11/2022;2;8;28;37;5
18571;06/11/2022;3;8;24;38;1
18572;06/11/2022;4;9;10;33;5
18573;06/11/2022;3;9;7;33;1
18574;06/11/2022;4;9;6;34;4
18575;06/11/2022;2;9;2;37;1
18576;06/11/2022;4;9;17;35;3
18577;06/11/2022;3;9;30;39;1
18578;06/11/2022;2;10;10;33;3
18579;06/11/2022;3;10;8;37;4
18580;06/11/2022;3;10;27;36;1
18581;06/11/2022;4;10;32;34;3
18582;06/11/2022;2;10;1;35;1
18583;06/11/2022;3;10;4;36;3
18584;07/11/2022;2;1;26;36;4
18585;07/11/2022;4;1;4;34;1
18586;07/11/2022;2;1;32;38;2
18587;07/11/2022;3;1;15;36;3
18588;07/11/2022;2;1;9;37;1
18589;07/11/2022;2;2;0;39;3
18590;07/11/2022;3;2;3;39;2
18591;07/11/2022;4;2;15;39;2
18592;07/11/2022;3;2;12;37;3
18593;07/11/2022;2;2;8;36;1
18594;07/11/2022;2;2;27;34;5
18595;07/11/2022;3;3;13;33;3
18596;07/11/2022;2;3;21;36;5
18597;07/11/2022;3;3;2;35;3
18598;07/11/2022;3;3;8;37;3
18599;07/11/2022;2;3;15;38;1
18600;07/11/2022;2;3;23;38;3
18601;07/11/2022;3;3;29;39;2
18602;07/11/2022;2;4;19;35;4
18603;07/11/2022;4;4;2;34;2
18604;07/11/2022;3;4;28;33;1
18605;07/11/2022;4;4;10;38;1
18606;07/11/2022;4;4;1;36;1
18607;07/11/2022;3;4;22;34;1
18608;07/11/2022;3;4;5;34;4
18609;07/11/2022;3;4;19;37;1
18610;07/11/2022;3;4;14;39;3
18611;07/11/2022;3;4;12;39;4
18612;07/11/2022;2;4;12;39;3
18613;07/11/2022;4;5;22;39;4
18614;07/11/2022;3;5;10;35;3
18615;07/11/2022;2;5;5;39;3
18616;07/11/2022;4;5;30;33;2
18617;07/11/2022;4;5;22;36;1
18618;07/11/2022;2;5;7;33;3
18619;07/11/2022;3;5;26;33;2
18620;07/11/2022;2;5;8;36;1
18621;07/11/2022;2;6;8;39;2
18622;07/11/2022;3;6;6;33;3
18623;07/11/2022;3;6;31;39;4
18624;07/11/2022;2;6;1;35;3
18625;07/11/2022;3;6;8;34;1
18626;07/11/2022;2;7;5;39;4
18627;07/11/2022;2;7;10;37;4
18628;07/11/2022;2;7;30;35;1
18629;07/11/2022;4;7;11;38;3
18630;07/11/2022;3;7;7;35;2
18631;07/11/2022;2;8;18;36;2
18632;07/11/2022;4;8;23;38;3
18633;07/11/2022;2;8;21;38;1
18634;07/11/2022;4;8;11;35;3
18635;07/11/2022;4;8;31;39;1
18636;07/11/2022;3;8;2;37;1
18637;07/11/2022;2;9;19;33;1
18638;07/11/2022;4;9;20;33;5
18639;07/11/2022;3;9;29;33;5
18640;07/11/2022;3;9;28;37;3
18641;07/11/2022;4;9;10;33;1
18642;07/11/2022;4;9;2;38;1
18643;07/11/2022;3;9;22;39;3
18644;07/11/2022;3;10;17;39;1
18645;07/11/2022;3;10;20;37;1
18646;07/11/2022;2;10;21;33;1
18647;07/11/2022;3;10;15;34;1
18648;07/11/2022;2;10;21;33;1
18649;07/11/2022;2;10;4;35;1
18650;08/11/2022;3;1;7;37;1
18651;08/11/2022;4;1;11;33;1
18652;08/11/2022;2;1;23;38;3
18653;08/11/2022;3;1;18;35;5
18654;08/11/2022;3;1;19;39;5
18655;08/11/2022;2;1;23;33;1
18656;08/11/2022;2;1;32;35;2
18657;08/11/2022;2;1;20;37;1
18658;08/11/2022;4;2;28;36;1
18659;08/11/2022;2;2;7;35;1
18660;08/11/2022;3;2;20;38;4
18661;08/11/2022;2;3;3;38;5
18662;08/11/2022;2;3;9;36;5
18663;08/11/2022;4;3;20;37;1
18664;08/11/2022;2;3;29;39;4
18665;08/11/2022;2;3;17;35;1
18666;08/11/2022;4;3;7;39;2
18667;08/11/2022;2;4;25;33;4
18668;08/11/2022;3;4;26;33;5
18669;08/11/2022;3;4;0;34;1
18670;08/11/2022;3;4;3;38;4
18671;08/11/2022;4;4;5;36;1
18672;08/11/2022;4;4;10;37;1
18673;08/11/2022;2;4;14;33;2
18674;08/11/2022;3;4;17;33;1
18675;08/11/2022;3;5;5;33;2
18676;08/11/2022;4;5;15;33;1
18677;08/11/2022;2;5;32;33;2
18678;08/11/2022;4;5;10;39;1
18679;08/11/2022;2;5;19;34;4
18680;08/11/2022;4;5;3;33;3
18681;08/11/2022;4;5;14;35;1
18682;08/11/2022;4;6;0;35;1
18683;08/11/2022;2;6;1;34;1
18684;08/11/2022;2;6;10;35;2
18685;08/11/2022;2;6;16;36;1
18686;08/11/2022;3;7;2;37;1
18687;08/11/2022;2;7;11;36;3
18688;08/11/2022;2;7;4;39;4
18689;08/11/2022;3;7;27;38;4
18690;08/11/2022;4;8;13;39;1
18691;08/11/2022;2;8;11;37;2
18692;08/11/2022;2;8;20;36;5
18693;08/11/2022;2;8;8;35;5
18694;08/11/2022;3;8;32;36;3
18695;08/11/2022;4;8;13;36;1
18696;08/11/2022;4;9;11;38;2
18697;08/11/2022;4;9;15;34;5
18698;08/11/2022;3;9;30;36;1
18699;08/11/2022;3;10;13;38;3
18700;08/11/2022;4;10;5;38;3
18701;08/11/2022;2;10;15;36;4
18702;08/11/2022;3;10;29;34;1
18703;08/11/2022;4;10;29;36;1
18704;08/11/2022;4;10;14;34;4
18705;08/11/2022;4;10;9;33;4
18706;08/11/2022;4;10;28;36;1
18707;08/11/2022;4;10;11;34;2
18708;09/11/2022;2;1;6;39;4
18709;09/11/2022;3;1;4;33;2
18710;09/11/2022;4;1;5;38;1
18711;09/11/2022;4;1;11;37;1
18712;09/11/2022;2;1;21;38;2
18713;09/11/2022;4;1;9;39;1
18714;09/11/2022;2;1;6;33;4
18715;09/11/2022;2;2;10;37;2
18716;09/11/2022;3;2;22;35;3
18717;09/11/2022;4;2;20;33;2
18718;09/11/2022;3;2;10;35;1
18719;09/11/2022;3;2;27;38;1
18720;09/11/2022;4;2;23;34;1
18721;09/11/2022;3;2;1;36;2
18722;09/11/2022;2;2;16;39;1
18723;09/11/2022;4;2;27;38;1
18724;09/11/2022;2;2;4;37;3
18725;09/11/2022;3;3;30;34;2
18726;09/11/2022;4;3;20;34;4
18727;09/11/2022;2;3;8;39;3
18728;09/11/2022;3;3;22;33;4
18729;09/11/2022;3;3;3;33;1
18730;09/11/2022;4;3;15;39;1
18731;09/11/2022;4;4;1;39;1
18732;09/11/2022;2;4;10;34;3
18733;09/11/2022;2;4;20;37;3
18734;09/11/2022;3;4;32;39;1
18735;09/11/2022;2;4;0;34;4
18736;09/11/2022;2;4;22;37;3
18737;09/11/2022;3;4;25;37;1
18738;09/11/2022;4;4;17;39;5
18739;09/11/2022;2;5;8;35;4
18740;09/11/2022;4;5;9;33;4
18741;09/11/2022;3;5;12;37;2
18742;09/11/2022;3;5;20;35;5
18743;09/11/2022;4;5;11;35;5
18744;09/11/2022;3;5;27;36;2
18745;09/11/2022;4;5;20;33;4
18746;09/11/2022;2;5;25;39;4
18747;09/11/2022;3;6;25;35;4
18748;09/11/2022;2;6;29;35;2
18749;09/11/2022;3;6;19;33;3
18750;09/11/2022;4;6;14;34;2
18751;09/11/2022;4;7;16;33;2
18752;09/11/2022;2;7;18;35;1
18753;09/11/2022;2;7;1;39;1
18754;09/11/2022;2;7;32;37;1
18755;09/11/2022;2;7;3;39;3
18756;09/11/2022;4;7;3;39;4
18757;09/11/2022;3;7;8;37;4
18758;09/11/2022;2;7;6;39;4
18759;09/11/2022;2;8;26;37;1
18760;09/11/2022;3;8;23;34;1
18761;09/11/2022;2;8;7;39;1
18762;09/11/2022;4;8;27;34;4
18763;09/11/2022;2;8;6;39;1
18764;09/11/2022;2;8;5;36;4
18765;09/11/2022;3;9;18;39;1
18766;09/11/2022;3;9;2;36;2
18767;09/11/2022;3;9;4;37;4
18768;09/11/2022;4;9;27;37;4
18769;09/11/2022;2;9;26;33;2
18770;09/11/2022;3;9;7;35;1
18771;09/11/2022;3;9;20;38;2
18772;09/11/2022;2;9;19;33;1
18773;09/11/2022;2;9;19;37;1
18774;09/11/2022;4;9;25;33;4
18775;09/11/2022;4;10;16;38;1
18776;09/11/2022;4;10;22;39;4
18777;09/11/2022;3;10;32;33;1
18778;10/11/2022;2;1;20;39;3
18779;10/11/2022;4;1;23;39;1
18780;10/11/2022;2;1;14;35;1
18781;10/11/2022;4;1;5;34;4
18782;10/11/2022;3;1;22;36;1
18783;10/11/2022;2;1;12;33;2
18784;10/11/2022;3;1;18;33;3
18785;10/11/2022;3;1;4;33;1
18786;10/11/2022;3;1;9;36;4
18787;10/11/2022;4;2;22;34;1
18788;10/11/2022;2;2;12;39;4
18789;10/11/2022;3;2;13;33;2
18790;10/11/2022;3;3;31;39;1
18791;10/11/2022;4;3;8;38;1
18792;10/11/2022;3;3;11;35;2
18793;10/11/2022;3;3;17;38;2
18794;10/11/2022;2;3;8;36;1
18795;10/11/2022;3;3;8;36;3
18796;10/11/2022;4;3;29;38;4
18797;10/11/2022;3;4;27;35;3
18798;10/11/2022;3;4;25;35;4
18799;10/11/2022;3;4;18;35;1
18800;10/11/2022;3;5;24;38;3
18801;10/11/2022;3;5;3;35;1
18802;10/11/2022;4;5;17;33;1
18803;10/11/2022;3;5;20;37;1
18804;10/11/2022;2;5;17;35;4
18805;10/11/2022;4;5;11;33;1
18806;10/11/2022;4;5;18;35;5
18807;10/11/2022;3;5;20;34;1
18808;10/11/2022;3;5;20;36;1
18809;10/11/2022;4;6;26;33;1
18810;10/11/2022;2;6;0;34;1
18811;10/11/2022;4;7;2;33;4
18812;10/11/2022;3;7;5;38;2
18813;10/11/2022;2;7;22;39;4
18814;10/11/2022;4;7;7;35;3
18815;10/11/2022;4;7;1;38;1
18816;10/11/2022;4;9;17;34;1
18817;10/11/2022;2;9;19;34;3
18818;10/11/2022;2;9;5;38;5
18819;10/11/2022;2;9;0;34;4
18820;10/11/2022;3;9;22;38;4
18821;10/11/2022;2;9;10;35;1
18822;10/11/2022;4;9;21;38;4
18823;10/11/2022;2;9;1;35;1
18824;10/11/2022;3;10;6;34;1
18825;10/11/2022;2;10;20;38;4
18826;10/11/2022;4;10;11;34;3
18827;10/11/2022;3;10;30;39;5
18828;10/11/2022;3;10;10;35;3
18829;10/11/2022;2;10;23;36;2
18830;10/11/2022;3;10;8;33;1
18831;11/11/2022;3;1;8;34;3
18832;11/11/2022;2;1;19;37;1
18833;11/11/2022;2;1;27;36;1
18834;11/11/2022;4;1;10;35;1
18835;11/11/2022;3;1;29;37;1
18836;11/11/2022;3;1;5;38;3
18837;11/11/2022;3;1;7;33;1
18838;11/11/2022;4;1;15;35;5
18839;11/11/2022;3;2;15;34;4
18840;11/11/2022;2;2;13;33;2
18841;11/11/2022;2;2;7;34;1
18842;11/11/2022;3;2;3;36;2
18843;11/11/2022;3;2;20;35;1
18844;11/11/2022;4;3;5;36;1
18845;11/11/2022;2;3;22;36;1
18846;11/11/2022;2;3;14;34;1
18847;11/11/2022;2;3;17;38;5
18848;11/11/2022;4;3;8;35;1
18849;11/11/2022;4;3;19;36;5
18850;11/11/2022;4;3;20;33;3
18851;11/11/2022;3;3;12;36;3
18852;11/11/2022;3;3;26;39;3
18853;11/11/2022;2;3;5;37;1
18854;11/11/2022;4;3;12;39;2
18855;11/11/2022;2;3;26;37;3
18856;11/11/2022;4;4;5;34;2
18857;11/11/2022;4;4;19;36;5
18858;11/11/2022;3;4;5;34;5
18859;11/11/2022;4;5;25;38;2
18860;11/11/2022;3;5;10;38;4
18861;11/11/2022;4;5;21;36;2
18862;11/11/2022;2;5;3;39;1
18863;11/11/2022;2;5;9;39;2
18864;11/11/2022;3;5;28;35;5
18865;11/11/2022;2;5;2;36;1
18866;11/11/2022;2;6;31;35;4
18867;11/11/2022;4;6;30;33;3
18868;11/11/2022;4;6;26;37;2
18869;11/11/2022;2;6;14;37;3
18870;11/11/2022;3;7;24;36;2
18871;11/11/2022;3;7;10;35;4
18872;11/11/2022;2;7;23;39;5
18873;11/11/2022;4;7;30;34;1
18874;11/11/2022;3;7;15;36;4
18875;11/11/2022;4;8;5;35;2
18876;11/11/2022;3;8;29;37;2
18877;11/11/2022;2;8;7;37;2
18878;11/11/2022;3;9;11;33;4
18879;11/11/2022;2;9;10;33;1
18880;11/11/2022;3;9;5;39;1
18881;11/11/2022;2;9;0;35;1
18882;11/11/2022;2;9;16;34;5
18883;11/11/2022;2;9;29;34;5
18884;11/11/2022;3;9;12;37;1
18885;11/11/2022;3;9;27;36;1
18886;11/11/2022;2;9;11;35;5
18887;11/11/2022;2;9;25;33;3
18888;11/11/2022;3;9;17;33;5
18889;11/11/2022;3;9;26;36;1
18890;11/11/2022;2;10;15;33;1
18891;11/11/2022;3;10;21;36;4
18892;11/11/2022;3;10;28;34;1
18893;11/11/2022;3;10;18;37;5
18894;11/11/2022;4;10;30;33;2
18895;11/11/2022;4;10;15;38;2
18896;11/11/2022;4;10;16;39;1
18897;11/11/2022;2;10;29;35;1
18898;11/11/2022;3;10;24;33;4
18899;12/11/2022;4;1;11;34;2
18900;12/11/2022;3;1;15;39;5
18901;12/11/2022;3;1;1;36;3
18902;12/11/2022;4;1;6;38;1
18903;12/11/2022;4;1;23;33;1
18904;12/11/2022;4;1;19;36;1
18905;12/11/2022;3;2;2;34;4
18906;12/11/2022;4;2;20;34;5
18907;12/11/2022;4;2;16;35;3
18908;12/11/2022;3;2;32;37;4
18909;12/11/2022;4;2;4;36;2
18910;12/11/2022;2;3;23;38;3
18911;12/11/2022;2;3;18;36;3
18912;12/11/2022;4;3;8;38;4
18913;12/11/2022;4;4;16;38;4
18914;12/11/2022;2;4;17;34;2
18915;12/11/2022;4;5;16;35;1
18916;12/11/2022;4;5;7;34;1
18917;12/11/2022;2;5;9;39;4
18918;12/11/2022;2;5;23;36;1
18919;12/11/2022;3;5;24;37;5
18920;12/11/2022;3;5;12;34;5
18921;12/11/2022;4;5;16;38;1
18922;12/11/2022;3;5;4;35;2
18923;12/11/2022;4;5;21;34;2
18924;12/11/2022;2;5;27;38;1
18925;12/11/2022;3;6;10;39;5
18926;12/11/2022;3;6;30;35;1
18927;12/11/2022;3;6;13;34;1
18928;12/11/2022;4;6;1;39;1
18929;12/11/2022;2;6;30;33;4
18930;12/11/2022;3;6;32;37;4
18931;12/11/2022;2;6;21;38;1
18932;12/11/2022;3;6;4;39;1
18933;12/11/2022;4;6;4;35;2
18934;12/11/2022;2;7;26;36;2
18935;12/11/2022;2;7;10;34;4
18936;12/11/2022;4;7;13;37;1
18937;12/11/2022;3;7;2;36;1
18938;12/11/2022;4;7;0;36;1
18939;12/11/2022;4;7;7;36;1
18940;12/11/2022;2;7;21;33;1
18941;12/11/2022;4;7;5;33;3
18942;12/11/2022;2;8;27;35;3
18943;12/11/2022;3;8;32;39;1
18944;12/11/2022;2;8;0;37;4
18945;12/11/2022;3;8;3;38;1
18946;12/11/2022;3;8;3;39;1
18947;12/11/2022;4;8;27;33;4
18948;12/11/2022;4;8;32;38;2
18949;12/11/2022;2;8;20;37;1
18950;12/11/2022;4;9;30;36;5
18951;12/11/2022;3;9;23;36;1
18952;12/11/2022;3;9;5;33;5
18953;12/11/2022;2;9;10;36;2
18954;12/11/2022;4;10;9;35;1
18955;12/11/2022;2;10;13;37;2
18956;12/11/2022;4;10;18;36;3
18957;12/11/2022;4;10;31;38;1
18958;12/11/2022;3;10;23;34;4
18959;12/11/2022;2;10;28;33;1
18960;12/11/2022;2;10;15;34;5
18961;12/11/2022;2;10;23;39;5
18962;12/11/2022;2;10;8;35;1
18963;13/11/2022;4;1;18;36;5
18964;13/11/2022;2;1;14;33;1
18965;13/11/2022;3;1;0;36;4
18966;13/11/2022;4;1;3;36;1
18967;13/11/2022;4;1;17;38;4
18968;13/11/2022;4;1;23;33;1
18969;13/11/2022;3;1;9;37;1
18970;13/11/2022;2;1;29;38;1
18971;13/11/2022;2;1;23;37;5
18972;13/11/2022;2;2;26;38;4
18973;13/11/2022;4;2;16;36;5
18974;13/11/2022;4;2;29;34;3
18975;13/11/2022;2;2;31;39;3
18976;13/11/2022;3;2;3;35;2
18977;13/11/2022;3;2;27;35;1
18978;13/11/2022;3;2;1;34;1
18979;13/11/2022;2;2;20;35;1
18980;13/11/2022;4;2;7;36;3
18981;13/11/2022;2;2;29;37;2
18982;13/11/2022;2;3;2;35;3
18983;13/11/2022;4;3;22;39;1
18984;13/11/2022;2;4;6;38;2
18985;13/11/2022;4;4;23;39;5
18986;13/11/2022;3;4;4;34;4
18987;13/11/2022;4;4;23;37;1
18988;13/11/2022;4;4;26;34;1
18989;13/11/2022;2;4;20;36;1
18990;13/11/2022;4;4;3;33;1
18991;13/11/2022;2;5;23;36;2
18992;13/11/2022;3;5;12;36;2
18993;13/11/2022;4;5;23;39;4
18994;13/11/2022;2;5;24;34;3
18995;13/11/2022;3;5;18;37;1
18996;13/11/2022;2;5;17;35;1
18997;13/11/2022;4;5;22;39;4
18998;13/11/2022;3;5;27;39;1
18999;13/11/2022;4;5;28;36;1
19000;13/11/2022;3;5;15;38;1
19001;13/11/2022;2;6;29;39;4
19002;13/11/2022;2;6;12;35;1
19003;13/11/2022;3;6;0;37;1
19004;13/11/2022;3;6;9;37;1
19005;13/11/2022;2;7;20;35;1
19006;13/11/2022;3;7;2;35;2
19007;13/11/2022;4;7;24;38;3
19008;13/11/2022;4;7;8;37;5
19009;13/11/2022;3;8;31;34;1
19010;13/11/2022;2;8;27;35;3
19011;13/11/2022;4;8;30;39;4
19012;13/11/2022;2;8;19;39;4
19013;13/11/2022;2;9;8;39;1
19014;13/11/2022;4;9;26;35;3
19015;13/11/2022;4;9;27;39;5
19016;13/11/2022;4;9;13;35;1
19017;13/11/2022;2;9;4;35;3
19018;13/11/2022;3;9;10;39;1
19019;13/11/2022;4;9;9;38;4
19020;13/11/2022;3;10;21;35;1
19021;13/11/2022;4;10;27;39;1
19022;13/11/2022;4;10;12;33;3
19023;13/11/2022;2;10;0;33;1
19024;13/11/2022;3;10;31;39;1
19025;13/11/2022;3;10;2;33;5
19026;14/11/2022;3;1;27;36;2
19027;14/11/2022;2;1;12;34;5
19028;14/11/2022;4;2;6;37;2
19029;14/11/2022;2;2;17;35;1
19030;14/11/2022;4;2;15;36;1
19031;14/11/2022;4;2;15;33;1
19032;14/11/2022;3;2;16;37;4
19033;14/11/2022;2;3;27;39;5
19034;14/11/2022;3;3;12;39;5
19035;14/11/2022;4;3;21;37;2
19036;14/11/2022;4;3;15;33;2
19037;14/11/2022;4;4;28;38;5
19038;14/11/2022;2;4;7;35;1
19039;14/11/2022;4;4;0;34;2
19040;14/11/2022;4;4;27;33;4
19041;14/11/2022;2;4;28;37;5
19042;14/11/2022;4;4;10;38;1
19043;14/11/2022;4;4;2;37;2
19044;14/11/2022;3;4;16;36;4
19045;14/11/2022;2;4;19;37;1
19046;14/11/2022;3;5;23;35;2
19047;14/11/2022;3;5;14;33;1
19048;14/11/2022;4;5;28;38;1
19049;14/11/2022;4;5;32;34;2
19050;14/11/2022;3;5;32;33;2
19051;14/11/2022;4;5;23;39;3
19052;14/11/2022;2;6;10;39;5
19053;14/11/2022;3;6;12;36;4
19054;14/11/2022;4;6;26;36;1
19055;14/11/2022;2;6;5;39;1
19056;14/11/2022;2;6;29;34;1
19057;14/11/2022;4;7;15;38;1
19058;14/11/2022;4;7;3;38;5
19059;14/11/2022;4;7;10;37;1
19060;14/11/2022;2;7;22;35;1
19061;14/11/2022;3;7;19;35;2
19062;14/11/2022;4;8;5;37;4
19063;14/11/2022;2;8;8;34;1
19064;14/11/2022;2;9;22;38;1
19065;14/11/2022;2;9;5;35;2
19066;14/11/2022;3;9;25;36;4
19067;14/11/2022;2;9;1;35;1
19068;14/11/2022;2;9;15;39;5
19069;14/11/2022;2;9;5;38;3
19070;14/11/2022;4;9;24;35;1
19071;14/11/2022;4;9;3;38;4
19072;14/11/2022;4;9;22;35;3
19073;14/11/2022;2;9;26;36;5
19074;14/11/2022;3;9;21;34;1
19075;14/11/2022;3;9;20;34;1
19076;14/11/2022;4;10;1;39;1
19077;14/11/2022;2;10;17;34;2
19078;14/11/2022;2;10;23;36;4
19079;14/11/2022;3;10;3;37;1
19080;14/11/2022;4;10;12;36;2
19081;14/11/2022;4;10;9;35;4
19082;14/11/2022;4;10;24;38;3
19083;14/11/2022;3;10;2;37;1
19084;15/11/2022;2;1;19;34;1
19085;15/11/2022;2;1;5;37;1
19086;15/11/2022;3;1;30;38;4
19087;15/11/2022;3;1;8;33;2
19088;15/11/2022;2;1;29;33;1
19089;15/11/2022;4;1;10;37;5
19090;15/11/2022;3;1;32;34;5
19091;15/11/2022;2;2;11;35;2
19092;15/11/2022;2;2;17;38;5
19093;15/11/2022;4;2;15;38;1
19094;15/11/2022;3;2;13;36;1
19095;15/11/2022;2;2;31;33;4
19096;15/11/2022;2;3;20;33;5
19097;15/11/2022;4;3;25;33;1
19098;15/11/2022;2;3;2;36;2
19099;15/11/2022;3;3;20;35;2
19100;15/11/2022;3;3;13;34;1
19101;15/11/2022;3;3;21;34;3
19102;15/11/2022;4;4;4;33;1
19103;15/11/2022;4;4;14;37;1
19104;15/11/2022;3;4;4;38;5
19105;15/11/2022;3;4;30;34;1
19106;15/11/2022;4;4;11;38;1
19107;15/11/2022;4;5;8;34;2
19108;15/11/2022;4;5;0;33;4
19109;15/11/2022;4;5;11;38;5
19110;15/11/2022;3;5;3;37;1
19111;15/11/2022;4;5;6;34;2
19112;15/11/2022;2;6;26;33;2
19113;15/11/2022;2;6;16;33;4
19114;15/11/2022;2;6;1;33;2
19115;15/11/2022;2;6;13;35;3
19116;15/11/2022;3;6;7;39;1
19117;15/11/2022;4;6;4;37;4
19118;15/11/2022;4;6;16;36;5
19119;15/11/2022;2;7;16;34;1
19120;15/11/2022;4;7;5;37;5
19121;15/11/2022;4;7;23;33;1
19122;15/11/2022;2;7;25;34;1
19123;15/11/2022;4;7;31;39;1
19124;15/11/2022;2;8;22;34;4
19125;15/11/2022;3;8;10;33;1
19126;15/11/2022;3;8;25;34;5
19127;15/11/2022;3;8;19;34;1
19128;15/11/2022;3;8;23;34;4
19129;15/11/2022;2;8;6;38;2
19130;15/11/2022;4;8;0;36;1
19131;15/11/2022;3;9;6;38;3
19132;15/11/2022;4;9;21;36;1
19133;15/11/2022;2;9;7;34;1
19134;15/11/2022;3;9;13;34;1
19135;15/11/2022;3;10;5;36;1
19136;15/11/2022;4;10;16;38;2
19137;15/11/2022;3;10;9;39;1
19138;15/11/2022;4;10;4;35;1
19139;15/11/2022;4;10;17;36;4
19140;16/11/2022;2;1;5;33;5
19141;16/11/2022;4;1;2;38;4
19142;16/11/2022;4;1;13;34;3
19143;16/11/2022;2;1;8;38;2
19144;16/11/2022;4;2;10;35;5
19145;16/11/2022;2;2;2;37;3
19146;16/11/2022;2;2;3;34;5
19147;16/11/2022;3;2;10;39;1
19148;16/11/2022;2;2;5;39;5
19149;16/11/2022;4;2;27;33;2
19150;16/11/2022;3;3;10;37;4
19151;16/11/2022;2;3;15;37;1
19152;16/11/2022;4;3;2;39;1
19153;16/11/2022;3;3;26;39;4
19154;16/11/2022;2;3;13;36;3
19155;16/11/2022;3;4;1;34;4
19156;16/11/2022;2;4;26;39;3
19157;16/11/2022;4;5;7;35;5
19158;16/11/2022;4;5;11;36;3
19159;16/11/2022;3;5;19;37;3
19160;16/11/2022;3;5;19;37;1
19161;16/11/2022;2;5;19;36;1
19162;16/11/2022;4;5;25;35;3
19163;16/11/2022;3;5;29;39;1
19164;16/11/2022;2;5;30;38;1
19165;16/11/2022;3;5;31;36;1
19166;16/11/2022;4;6;30;38;3
19167;16/11/2022;3;6;5;39;1
19168;16/11/2022;2;6;2;34;4
19169;16/11/2022;4;6;21;34;5
19170;16/11/2022;3;6;10;33;1
19171;16/11/2022;4;6;18;35;1
19172;16/11/2022;3;7;14;35;1
19173;16/11/2022;4;7;16;35;2
19174;16/11/2022;3;7;28;35;4
19175;16/11/2022;3;7;8;35;3
19176;16/11/2022;4;7;19;37;4
19177;16/11/2022;4;8;4;34;5
19178;16/11/2022;4;8;9;36;1
19179;16/11/2022;2;8;10;38;2
19180;16/11/2022;3;8;28;35;1
19181;16/11/2022;3;8;4;35;1
19182;16/11/2022;4;8;21;36;4
19183;16/11/2022;3;8;25;38;4
19184;16/11/2022;3;9;8;37;5
19185;16/11/2022;4;9;17;38;2
19186;16/11/2022;4;9;1;37;1
19187;16/11/2022;4;10;4;37;1
19188;16/11/2022;3;10;7;35;1
19189;16/11/2022;2;10;5;36;4
19190;16/11/2022;3;10;1;39;3
19191;16/11/2022;4;10;16;35;1
19192;16/11/2022;4;10;2;34;5
19193;16/11/2022;2;10;14;36;1
19194;16/11/2022;3;10;15;38;4
19195;17/11/2022;2;1;32;36;2
19196;17/11/2022;2;1;13;35;1
19197;17/11/2022;4;1;18;33;1
19198;17/11/2022;4;1;10;39;3
19199;17/11/2022;2;1;31;38;4
19200;17/11/2022;2;1;12;39;1
19201;17/11/2022;3;1;23;34;3
19202;17/11/2022;2;1;6;35;1
19203;17/11/2022;3;1;4;36;4
19204;17/11/2022;2;1;15;34;2
19205;17/11/2022;2;2;9;39;1
19206;17/11/2022;4;2;7;37;3
19207;17/11/2022;3;2;31;33;4
19208;17/11/2022;4;2;2;37;3
19209;17/11/2022;4;2;8;35;1
19210;17/11/2022;3;2;16;34;1
19211;17/11/2022;3;2;15;33;1
19212;17/11/2022;2;2;21;38;5
19213;17/11/2022;4;2;25;34;1
19214;17/11/2022;4;3;2;38;4
19215;17/11/2022;4;3;18;34;1
19216;17/11/2022;3;3;7;38;1
19217;17/11/2022;4;3;4;38;1
19218;17/11/2022;3;3;27;38;1
19219;17/11/2022;4;3;28;38;5
19220;17/11/2022;2;3;5;39;1
19221;17/11/2022;3;4;27;34;1
19222;17/11/2022;4;4;13;34;2
19223;17/11/2022;3;4;11;37;5
19224;17/11/2022;4;4;31;33;5
19225;17/11/2022;4;4;18;33;2
19226;17/11/2022;4;4;2;39;2
19227;17/11/2022;4;4;15;39;4
19228;17/11/2022;2;4;31;33;5
19229;17/11/2022;2;5;16;34;1
19230;17/11/2022;4;5;16;35;5
